gamma,g,c,l,I,m,M,stable,qstar_1,qstar_2,qstar_3,qstar_4
1,0.5,0.02,1,0.5,1,0.0178617861786179,1,0.197675039874841,-0.271682942247728,-0.395350079749696,0.0664727520198077
1,0.5,0.02,1,0.5,1,0.0178817881788179,1,0.197749625850852,-0.271761986318362,-0.395499251701718,0.0665438986913773
1,0.5,0.02,1,0.5,1,0.0179017901790179,1,0.197824156803065,-0.271840947273682,-0.395648313606153,0.0666150387930237
1,0.5,0.02,1,0.5,1,0.0179217921792179,1,0.197898632833561,-0.271919825270741,-0.395797265667144,0.0666861723265947
1,0.5,0.02,1,0.5,1,0.0179417941794179,1,0.1979730540442,-0.271998620466199,-0.395946108088426,0.0667572992941109
1,0.5,0.02,1,0.5,1,0.017961796179618,1,0.198047420536473,-0.272077333016191,-0.396094841072973,0.0668284196974902
1,0.5,0.02,1,0.5,1,0.017981798179818,1,0.198121732411569,-0.272155963076374,-0.396243464823154,0.0668995335385998
1,0.5,0.02,1,0.5,1,0.018001800180018,1,0.198195989770447,-0.272234510802029,-0.396391979540906,0.0669706408194792
1,0.5,0.02,1,0.5,1,0.018021802180218,1,0.198270192713702,-0.272312976347901,-0.396540385427419,0.067041741541979
1,0.5,0.02,1,0.5,1,0.018041804180418,1,0.198344341341655,-0.272391359868308,-0.396688682683319,0.067112835708056
1,0.5,0.02,1,0.5,1,0.0180618061806181,1,0.198418435754363,-0.272469661517152,-0.396836871508746,0.06718392331963
1,0.5,0.02,1,0.5,1,0.0180818081808181,1,0.198492476051471,-0.272547881447716,-0.396984952102957,0.0672550043786092
1,0.5,0.02,1,0.5,1,0.0181018101810181,1,0.198566462332481,-0.272626019813058,-0.397132924664984,0.0673260788868984
1,0.5,0.02,1,0.5,1,0.0181218121812181,1,0.198640394696513,-0.272704076765625,-0.397280789393042,0.0673971468464378
1,0.5,0.02,1,0.5,1,0.0181418141814181,1,0.198714273242421,-0.272782052457491,-0.39742854648486,0.0674682082591706
1,0.5,0.02,1,0.5,1,0.0181618161816182,1,0.198788098068756,-0.272859947040233,-0.397576196137523,0.0675392631269607
1,0.5,0.02,1,0.5,1,0.0181818181818182,1,0.198861869273837,-0.272937760665082,-0.397723738547694,0.0676103114517937
1,0.5,0.02,1,0.5,1,0.0182018201820182,1,0.198935586955601,-0.273015493482682,-0.397871173911221,0.0676813532355127
1,0.5,0.02,1,0.5,1,0.0182218221822182,1,0.199009251211761,-0.27309314564334,-0.39801850242354,0.067752388480084
1,0.5,0.02,1,0.5,1,0.0182418241824182,1,0.199082862139745,-0.273170717296903,-0.398165724279504,0.0678234171873939
1,0.5,0.02,1,0.5,1,0.0182618261826183,1,0.199156419836656,-0.273248208592733,-0.398312839673326,0.06789443935936
1,0.5,0.02,1,0.5,1,0.0182818281828183,1,0.199229924399383,-0.273325619679853,-0.398459848798789,0.0679654549979198
1,0.5,0.02,1,0.5,1,0.0183018301830183,1,0.199303375924442,-0.273402950706729,-0.398606751848901,0.0680364641048873
1,0.5,0.02,1,0.5,1,0.0183218321832183,1,0.199376774508152,-0.273480201821508,-0.398753549016325,0.0681074666822622
1,0.5,0.02,1,0.5,1,0.0183418341834183,1,0.199450120246503,-0.27355737317182,-0.398900240493018,0.0681784627319
1,0.5,0.02,1,0.5,1,0.0183618361836184,1,0.199523413235249,-0.273634464904951,-0.399046826470517,0.0682494522557926
1,0.5,0.02,1,0.5,1,0.0183818381838184,1,0.199596653569793,-0.273711477167649,-0.399193307139597,0.0683204352556939
1,0.5,0.02,1,0.5,1,0.0184018401840184,1,0.199669841345365,-0.273788410106378,-0.399339682690751,0.0683914117336365
1,0.5,0.02,1,0.5,1,0.0184218421842184,1,0.199742976656824,-0.273865263867036,-0.399485953313665,0.0684623816914472
1,0.5,0.02,1,0.5,1,0.0184418441844184,1,0.199816059598804,-0.273942038595181,-0.399632119197618,0.0685333451310247
1,0.5,0.02,1,0.5,1,0.0184618461846185,1,0.199889090265671,-0.274018734435949,-0.399778180531353,0.0686043020543271
1,0.5,0.02,1,0.5,1,0.0184818481848185,1,0.199962068751481,-0.274095351534016,-0.399924137502973,0.0686752524631957
1,0.5,0.02,1,0.5,1,0.0185018501850185,1,0.200034995150063,-0.274171890033685,-0.400069990300137,0.0687461963595557
1,0.5,0.02,1,0.5,1,0.0185218521852185,1,0.200107869554953,-0.27424835007882,-0.400215739109916,0.0688171337452825
1,0.5,0.02,1,0.5,1,0.0185418541854185,1,0.200180692059417,-0.274324731812871,-0.400361384118841,0.0688880646222299
1,0.5,0.02,1,0.5,1,0.0185618561856186,1,0.200253462756463,-0.274401035378882,-0.400506925512937,0.0689589889923739
1,0.5,0.02,1,0.5,1,0.0185818581858186,1,0.200326181738837,-0.274477260919499,-0.400652363477687,0.0690299068575747
1,0.5,0.02,1,0.5,1,0.0186018601860186,1,0.200398849099,-0.274553408576928,-0.400797698198013,0.0691008182196815
1,0.5,0.02,1,0.5,1,0.0186218621862186,1,0.200471464929147,-0.274629478492971,-0.400942929858305,0.0691717230805965
1,0.5,0.02,1,0.5,1,0.0186418641864186,1,0.200544029321248,-0.274705470809071,-0.401088058642506,0.0692426214422352
1,0.5,0.02,1,0.5,1,0.0186618661866187,1,0.200616542366973,-0.274781385666219,-0.401233084733956,0.0693135133064439
1,0.5,0.02,1,0.5,1,0.0186818681868187,1,0.200689004157747,-0.274857223205019,-0.401378008315507,0.0693843986751503
1,0.5,0.02,1,0.5,1,0.0187018701870187,1,0.200761414784723,-0.274932983565672,-0.401522829569458,0.0694552775501863
1,0.5,0.02,1,0.5,1,0.0187218721872187,1,0.200833774338806,-0.275008666887981,-0.401667548677622,0.0695261499334511
1,0.5,0.02,1,0.5,1,0.0187418741874187,1,0.200906082910642,-0.275084273311355,-0.401812165821296,0.0695970158268355
1,0.5,0.02,1,0.5,1,0.0187618761876188,1,0.200978340590616,-0.275159802974801,-0.401956681181241,0.0696678752322041
1,0.5,0.02,1,0.5,1,0.0187818781878188,1,0.201050547468859,-0.275235256016936,-0.402101094937727,0.0697387281514533
1,0.5,0.02,1,0.5,1,0.0188018801880188,1,0.201122703635249,-0.275310632575989,-0.402245407270512,0.069809574586438
1,0.5,0.02,1,0.5,1,0.0188218821882188,1,0.201194809179391,-0.275385932789765,-0.402389618358793,0.0698804145390354
1,0.5,0.02,1,0.5,1,0.0188418841884188,1,0.201266864190665,-0.275461156795722,-0.402533728381345,0.0699512480111407
1,0.5,0.02,1,0.5,1,0.0188618861886189,1,0.201338868758178,-0.275536304730903,-0.402677737516368,0.0700220750045677
1,0.5,0.02,1,0.5,1,0.0188818881888189,1,0.2014108229708,-0.275611376731974,-0.402821645941608,0.0700928955212511
1,0.5,0.02,1,0.5,1,0.0189018901890189,1,0.20148272691715,-0.275686372935226,-0.402965453834309,0.0701637095630295
1,0.5,0.02,1,0.5,1,0.0189218921892189,1,0.201554580685593,-0.275761293476551,-0.4031091613712,0.0702345171317863
1,0.5,0.02,1,0.5,1,0.0189418941894189,1,0.20162638436422,-0.275836138491432,-0.403252768728452,0.0703053182293697
1,0.5,0.02,1,0.5,1,0.018961896189619,1,0.201698138040927,-0.275910908115031,-0.403396276081866,0.0703761128576418
1,0.5,0.02,1,0.5,1,0.018981898189819,1,0.201769841803322,-0.275985602482082,-0.403539683606659,0.0704469010184929
1,0.5,0.02,1,0.5,1,0.019001900190019,1,0.201841495738791,-0.276060221726971,-0.403682991477599,0.070517682713757
1,0.5,0.02,1,0.5,1,0.019021902190219,1,0.201913099934449,-0.276134765983668,-0.403826199868909,0.0705884579453045
1,0.5,0.02,1,0.5,1,0.019041904190419,1,0.201984654477205,-0.276209235385825,-0.403969308954422,0.0706592267150207
1,0.5,0.02,1,0.5,1,0.0190619061906191,1,0.202056159453693,-0.276283630066672,-0.404112318907398,0.0707299890247372
1,0.5,0.02,1,0.5,1,0.0190819081908191,1,0.202127614950323,-0.276357950159089,-0.404255229900658,0.0708007448763105
1,0.5,0.02,1,0.5,1,0.0191019101910191,1,0.202199021053258,-0.276432195795582,-0.404398042106533,0.0708714942716169
1,0.5,0.02,1,0.5,1,0.0191219121912191,1,0.202270377848413,-0.27650636710827,-0.404540755696841,0.0709422372124866
1,0.5,0.02,1,0.5,1,0.0191419141914191,1,0.202341685421477,-0.276580464228925,-0.404683370842968,0.0710129737007948
1,0.5,0.02,1,0.5,1,0.0191619161916192,1,0.202412943857906,-0.276654487288961,-0.404825887715828,0.0710837037383889
1,0.5,0.02,1,0.5,1,0.0191819181918192,1,0.202484153242896,-0.276728436419392,-0.404968306485808,0.071154427327119
1,0.5,0.02,1,0.5,1,0.0192019201920192,1,0.202555313661432,-0.276802311750903,-0.405110627322883,0.0712251444688377
1,0.5,0.02,1,0.5,1,0.0192219221922192,1,0.202626425198234,-0.276876113413779,-0.405252850396485,0.0712958551653835
1,0.5,0.02,1,0.5,1,0.0192419241924192,1,0.202697487937813,-0.276949841537971,-0.405394975875642,0.0713665594186067
1,0.5,0.02,1,0.5,1,0.0192619261926193,1,0.202768501964396,-0.277023496253004,-0.40553700392881,0.0714372572303331
1,0.5,0.02,1,0.5,1,0.0192819281928193,1,0.202839467362072,-0.277097077688181,-0.405678934724163,0.0715079486024433
1,0.5,0.02,1,0.5,1,0.0193019301930193,1,0.202910384214715,-0.277170585972476,-0.405820768429511,0.0715786335368728
1,0.5,0.02,1,0.5,1,0.0193219321932193,1,0.202981252605573,-0.277244021233924,-0.40596250521108,0.0716493120350106
1,0.5,0.02,1,0.5,1,0.0193419341934193,1,0.203052072618605,-0.277317383601582,-0.406104145237287,0.0717199840995595
1,0.5,0.02,1,0.5,1,0.0193619361936194,1,0.203122844336396,-0.277390673202485,-0.406245688672873,0.0717906497316173
1,0.5,0.02,1,0.5,1,0.0193819381938194,1,0.20319356784186,-0.27746389016413,-0.406387135683693,0.0718613089330592
1,0.5,0.02,1,0.5,1,0.0194019401940194,1,0.203264243217861,-0.277537034613918,-0.406528486435634,0.0719319617060119
1,0.5,0.02,1,0.5,1,0.0194219421942194,1,0.203334870546853,-0.277610106678631,-0.406669741093616,0.0720026080523414
1,0.5,0.02,1,0.5,1,0.0194419441944194,1,0.203405449911148,-0.277683106484832,-0.40681089982235,0.0720732479740218
1,0.5,0.02,1,0.5,1,0.0194619461946195,1,0.203475981392291,-0.27775603415795,-0.406951962784581,0.0721438814722824
1,0.5,0.02,1,0.5,1,0.0194819481948195,1,0.203546465072368,-0.277828889824175,-0.407092930144736,0.0722145085494192
1,0.5,0.02,1,0.5,1,0.0195019501950195,1,0.2036169010327,-0.27790167360857,-0.407233802065291,0.0722851292069571
1,0.5,0.02,1,0.5,1,0.0195219521952195,1,0.203687289354944,-0.277974385636662,-0.40737457870983,0.0723557434472079
1,0.5,0.02,1,0.5,1,0.0195419541954195,1,0.203757630120149,-0.278047026033074,-0.407515260240411,0.0724263512719445
1,0.5,0.02,1,0.5,1,0.0195619561956196,1,0.203827923408795,-0.2781195949216,-0.4076558468177,0.0724969526824527
1,0.5,0.02,1,0.5,1,0.0195819581958196,1,0.203898169301643,-0.278192092426401,-0.407796338603286,0.0725675476806984
1,0.5,0.02,1,0.5,1,0.0196019601960196,1,0.203968367879486,-0.278264518671674,-0.407936735759054,0.0726381362690292
1,0.5,0.02,1,0.5,1,0.0196219621962196,1,0.204038519222013,-0.27833687378,-0.408077038443963,0.0727087184485266
1,0.5,0.02,1,0.5,1,0.0196419641964196,1,0.204108623409772,-0.278409157875175,-0.408217246819545,0.0727792942217923
1,0.5,0.02,1,0.5,1,0.0196619661966197,1,0.204178680522365,-0.278481371079607,-0.40835736104486,0.0728498635903892
1,0.5,0.02,1,0.5,1,0.0196819681968197,1,0.204248690638944,-0.278553513515042,-0.408497381277889,0.0729204265555668
1,0.5,0.02,1,0.5,1,0.0197019701970197,1,0.204318653839348,-0.278625585304188,-0.408637307678696,0.072990983119834
1,0.5,0.02,1,0.5,1,0.0197219721972197,1,0.204388570202496,-0.278697586568407,-0.408777140404945,0.0730615332847066
1,0.5,0.02,1,0.5,1,0.0197419741974197,1,0.204458439807675,-0.278769517429574,-0.408916879615503,0.0731320770525157
1,0.5,0.02,1,0.5,1,0.0197619761976198,1,0.204528262732757,-0.278841378007503,-0.409056525465448,0.0732026144238903
1,0.5,0.02,1,0.5,1,0.0197819781978198,1,0.204598039057369,-0.278913168424507,-0.409196078114934,0.0732731454022531
1,0.5,0.02,1,0.5,1,0.0198019801980198,1,0.20466776885849,-0.278984888799076,-0.409335537716871,0.0733436699875648
1,0.5,0.02,1,0.5,1,0.0198219821982198,1,0.204737452215562,-0.279056539253214,-0.40947490443124,0.0734141881835672
1,0.5,0.02,1,0.5,1,0.0198419841984198,1,0.204807089205557,-0.27912811990536,-0.409614178411266,0.0734846999908093
1,0.5,0.02,1,0.5,1,0.0198619861986199,1,0.204876679906081,-0.27919963087483,-0.409753359812116,0.0735552054110226
1,0.5,0.02,1,0.5,1,0.0198819881988199,1,0.204946224395068,-0.279271072281406,-0.40989244879005,0.0736257044467111
1,0.5,0.02,1,0.5,1,0.0199019901990199,1,0.205015722749883,-0.279342444244018,-0.410031445499893,0.073696197099852
1,0.5,0.02,1,0.5,1,0.0199219921992199,1,0.20508517504667,-0.279413746879824,-0.410170350093215,0.0737666833709901
1,0.5,0.02,1,0.5,1,0.0199419941994199,1,0.205154581363236,-0.279484980308352,-0.410309162726415,0.073837163263301
1,0.5,0.02,1,0.5,1,0.01996199619962,1,0.205223941775749,-0.279556144646751,-0.410447883551458,0.0739076367779619
1,0.5,0.02,1,0.5,1,0.01998199819982,1,0.205293256360545,-0.279627240012397,-0.410586512720953,0.0739781039166398
1,0.5,0.02,1,0.5,1,0.02000200020002,1,0.205362525194366,-0.279698266523219,-0.410725050388802,0.0740485646818809
1,0.5,0.02,1,0.5,1,0.02002200220022,1,0.20543174835238,-0.279769224294865,-0.41086349670465,0.074119019074289
1,0.5,0.02,1,0.5,1,0.02004200420042,1,0.20550092591113,-0.279840113444945,-0.41100185182218,0.0741894670966953
1,0.5,0.02,1,0.5,1,0.0200620062006201,1,0.205570057946155,-0.279910934089597,-0.411140115892406,0.0742599087507983
1,0.5,0.02,1,0.5,1,0.0200820082008201,1,0.205639144532159,-0.27998168634374,-0.411278289064159,0.0743303440373728
1,0.5,0.02,1,0.5,1,0.0201020102010201,1,0.20570818574539,-0.280052370324499,-0.411416371490778,0.0744007729597183
1,0.5,0.02,1,0.5,1,0.0201220122012201,1,0.205777181660113,-0.280122986146116,-0.411554363320181,0.0744711955185271
1,0.5,0.02,1,0.5,1,0.0201420142014201,1,0.205846132351385,-0.28019353392396,-0.411692264702682,0.0745416117159661
1,0.5,0.02,1,0.5,1,0.0201620162016202,1,0.205915037894279,-0.280264013773402,-0.411830075788794,0.0746120215544737
1,0.5,0.02,1,0.5,1,0.0201820182018202,1,0.20598389836192,-0.280334425806982,-0.411967796723705,0.0746824250339689
1,0.5,0.02,1,0.5,1,0.0202020202020202,1,0.206052713830293,-0.280404770141349,-0.412105427660827,0.0747528221587812
1,0.5,0.02,1,0.5,1,0.0202220222022202,1,0.206121484371761,-0.280475046887906,-0.412242968743518,0.0748232129282978
1,0.5,0.02,1,0.5,1,0.0202420242024202,1,0.206190210061037,-0.280545256161431,-0.412380420121928,0.074893597345586
1,0.5,0.02,1,0.5,1,0.0202620262026203,1,0.206258890971896,-0.28061539807532,-0.412517781943708,0.0749639754126082
1,0.5,0.02,1,0.5,1,0.0202820282028203,1,0.206327527177396,-0.280685472741932,-0.412655054354663,0.0750343471305929
1,0.5,0.02,1,0.5,1,0.0203020302030203,1,0.206396118750991,-0.28075548027416,-0.412792237501855,0.0751047125016223
1,0.5,0.02,1,0.5,1,0.0203220322032203,1,0.20646466576616,-0.280825420784925,-0.412929331532583,0.0751750715280641
1,0.5,0.02,1,0.5,1,0.0203420342034203,1,0.206533168294614,-0.280895294384576,-0.413066336589315,0.0752454242100398
1,0.5,0.02,1,0.5,1,0.0203620362036204,1,0.206601626409827,-0.280965101185992,-0.413203252819654,0.075315770550458
1,0.5,0.02,1,0.5,1,0.0203820382038204,1,0.206670040184509,-0.281034841300919,-0.413340080369191,0.0753861105514287
1,0.5,0.02,1,0.5,1,0.0204020402040204,1,0.206738409689983,-0.281104514839099,-0.413476819379768,0.0754564442132977
1,0.5,0.02,1,0.5,1,0.0204220422042204,1,0.206806734999473,-0.281174121912982,-0.413613469998745,0.0755267715394732
1,0.5,0.02,1,0.5,1,0.0204420442044204,1,0.206875016184707,-0.28124366263285,-0.413750032369414,0.0755970925314256
1,0.5,0.02,1,0.5,1,0.0204620462046205,1,0.206943253316716,-0.281313137107965,-0.413886506633249,0.0756674071899057
1,0.5,0.02,1,0.5,1,0.0204820482048205,1,0.207011446467868,-0.281382545449494,-0.414022892935666,0.0757377155178858
1,0.5,0.02,1,0.5,1,0.0205020502050205,1,0.207079595709049,-0.281451887766446,-0.414159191418031,0.0758080175164271
1,0.5,0.02,1,0.5,1,0.0205220522052205,1,0.207147701111968,-0.281521164168999,-0.414295402224194,0.0758783131880695
1,0.5,0.02,1,0.5,1,0.0205420542054205,1,0.207215762746663,-0.281590374764911,-0.414431525493438,0.0759486025331721
1,0.5,0.02,1,0.5,1,0.0205620562056206,1,0.207283780684403,-0.28165951966369,-0.414567561368679,0.0760188855542031
1,0.5,0.02,1,0.5,1,0.0205820582058206,1,0.207351754996545,-0.28172859897495,-0.414703509993229,0.0760891622539561
1,0.5,0.02,1,0.5,1,0.0206020602060206,1,0.20741968575227,-0.281797612805161,-0.4148393715044,0.0761594326323728
1,0.5,0.02,1,0.5,1,0.0206220622062206,1,0.207487573022896,-0.281866561263841,-0.414975146045697,0.0762296966927378
1,0.5,0.02,1,0.5,1,0.0206420642064206,1,0.207555416878417,-0.281935444458591,-0.415110833757034,0.0762999544367075
1,0.5,0.02,1,0.5,1,0.0206620662066207,1,0.207623217387735,-0.282004262495424,-0.415246434775375,0.0763702058645563
1,0.5,0.02,1,0.5,1,0.0206820682068207,1,0.207690974622059,-0.282073015483642,-0.415381949244373,0.0764404509802254
1,0.5,0.02,1,0.5,1,0.0207020702070207,1,0.207758688649431,-0.28214170352799,-0.415517377298863,0.0765106897832729
1,0.5,0.02,1,0.5,1,0.0207220722072207,1,0.207826359540436,-0.282210326736839,-0.415652719081023,0.076580922277258
1,0.5,0.02,1,0.5,1,0.0207420742074207,1,0.207893987363244,-0.28227888521507,-0.415787974726339,0.076651148462429
1,0.5,0.02,1,0.5,1,0.0207620762076208,1,0.207961572187548,-0.282347379069746,-0.41592314437477,0.076721368341561
1,0.5,0.02,1,0.5,1,0.0207820782078208,1,0.208029114082763,-0.282415808407504,-0.416058228165635,0.0767915819172566
1,0.5,0.02,1,0.5,1,0.0208020802080208,1,0.208096613116162,-0.282484173331875,-0.416193226232305,0.0768617891892279
1,0.5,0.02,1,0.5,1,0.0208220822082208,1,0.208164069357065,-0.282552473949334,-0.416328138714129,0.0769319901604772
1,0.5,0.02,1,0.5,1,0.0208420842084208,1,0.208231482873187,-0.282620710364014,-0.416462965746031,0.0770021848318601
1,0.5,0.02,1,0.5,1,0.0208620862086209,1,0.208298853734114,-0.282688882682733,-0.416597707468413,0.0770723732073086
1,0.5,0.02,1,0.5,1,0.0208820882088209,1,0.208366182006177,-0.282756991007597,-0.416732364012552,0.0771425552861368
1,0.5,0.02,1,0.5,1,0.0209020902090209,1,0.208433467757299,-0.282825035442996,-0.416866935514412,0.0772127310703067
1,0.5,0.02,1,0.5,1,0.0209220922092209,1,0.208500711055844,-0.282893016093928,-0.417001422111347,0.0772829005626912
1,0.5,0.02,1,0.5,1,0.0209420942094209,1,0.208567911969255,-0.282960933064054,-0.417135823938246,0.0773530637650096
1,0.5,0.02,1,0.5,1,0.020962096209621,1,0.208635070564526,-0.283028786456369,-0.417270141128858,0.0774232206786183
1,0.5,0.02,1,0.5,1,0.020982098209821,1,0.208702186908662,-0.283096576373866,-0.417404373817108,0.0774933713051163
1,0.5,0.02,1,0.5,1,0.021002100210021,1,0.208769261068757,-0.283164302919651,-0.417538522137324,0.0775635156464932
1,0.5,0.02,1,0.5,1,0.021022102210221,1,0.208836293111396,-0.283231966196081,-0.417672586222527,0.0776336537042272
1,0.5,0.02,1,0.5,1,0.021042104210421,1,0.208903283104189,-0.28329956630696,-0.41780656620879,0.0777037854815871
1,0.5,0.02,1,0.5,1,0.0210621062106211,1,0.208970231111861,-0.283367103351944,-0.417940462224123,0.0777739109777708
1,0.5,0.02,1,0.5,1,0.0210821082108211,1,0.209037137201067,-0.283434577433431,-0.418074274402167,0.077844030195107
1,0.5,0.02,1,0.5,1,0.0211021102110211,1,0.209104001438369,-0.283501988653676,-0.418208002876455,0.077914143136059
1,0.5,0.02,1,0.5,1,0.0211221122112211,1,0.209170823890014,-0.283569337114457,-0.418341647779743,0.0779842498028411
1,0.5,0.02,1,0.5,1,0.0211421142114211,1,0.209237604622033,-0.283636622917235,-0.418475209244335,0.0780543501975949
1,0.5,0.02,1,0.5,1,0.0211621162116212,1,0.209304343698791,-0.283703846161052,-0.41860868739791,0.0781244443202289
1,0.5,0.02,1,0.5,1,0.0211821182118212,1,0.209371041185713,-0.283771006946455,-0.418742082371312,0.0781945321724808
1,0.5,0.02,1,0.5,1,0.0212021202120212,1,0.209437697149819,-0.283838105376273,-0.418875394300079,0.0782646137587061
1,0.5,0.02,1,0.5,1,0.0212221222122212,1,0.209504311654188,-0.283905141547644,-0.419008623308641,0.0783346890776152
1,0.5,0.02,1,0.5,1,0.0212421242124212,1,0.209570884764206,-0.283972115561016,-0.419141769528152,0.0784047581316117
1,0.5,0.02,1,0.5,1,0.0212621262126213,1,0.209637416545812,-0.284039027517606,-0.419274833091484,0.0784748209241947
1,0.5,0.02,1,0.5,1,0.0212821282128213,1,0.209703907063029,-0.284105877515868,-0.419407814126184,0.078544877456182
1,0.5,0.02,1,0.5,1,0.0213021302130213,1,0.209770356379565,-0.284172665653781,-0.419540712759019,0.0786149277282081
1,0.5,0.02,1,0.5,1,0.0213221322132213,1,0.209836764560481,-0.284239392031252,-0.419673529120777,0.0786849717431569
1,0.5,0.02,1,0.5,1,0.0213421342134213,1,0.209903131669535,-0.284306056746304,-0.419806263338655,0.0787550095022051
1,0.5,0.02,1,0.5,1,0.0213621362136214,1,0.209969457771529,-0.284372659898437,-0.419938915542969,0.0788250410083125
1,0.5,0.02,1,0.5,1,0.0213821382138214,1,0.21003574292976,-0.284439201584975,-0.420071485859863,0.0788950662624384
1,0.5,0.02,1,0.5,1,0.0214021402140214,1,0.210101987206812,-0.284505681902201,-0.420203974413594,0.0789650852647248
1,0.5,0.02,1,0.5,1,0.0214221422142214,1,0.210168190668014,-0.284572100950329,-0.420336381336395,0.0790350980196316
1,0.5,0.02,1,0.5,1,0.0214421442144214,1,0.210234353375335,-0.284638458824721,-0.420468706751023,0.0791051045268534
1,0.5,0.02,1,0.5,1,0.0214621462146215,1,0.210300475391576,-0.28470475562192,-0.420600950782743,0.0791751047874772
1,0.5,0.02,1,0.5,1,0.0214821482148215,1,0.21036655678193,-0.284770991441902,-0.420733113563832,0.079245098806557
1,0.5,0.02,1,0.5,1,0.0215021502150215,1,0.210432597607334,-0.284837166378494,-0.420865195214484,0.0793150865828934
1,0.5,0.02,1,0.5,1,0.0215221522152215,1,0.210498597931196,-0.284903280529065,-0.42099719586211,0.0793850681192366
1,0.5,0.02,1,0.5,1,0.0215421542154215,1,0.210564557816435,-0.284969333990266,-0.421129115632869,0.0794550434178688
1,0.5,0.02,1,0.5,1,0.0215621562156216,1,0.210630477324196,-0.285035326856183,-0.421260954647957,0.0795250124786005
1,0.5,0.02,1,0.5,1,0.0215821582158216,1,0.210696356518839,-0.285101259225506,-0.421392713037928,0.0795949753063592
1,0.5,0.02,1,0.5,1,0.0216021602160216,1,0.210762195460597,-0.285167131190976,-0.421524390921623,0.0796649319000121
1,0.5,0.02,1,0.5,1,0.0216221622162216,1,0.21082799421101,-0.285232942847196,-0.421655988421771,0.0797348822606628
1,0.5,0.02,1,0.5,1,0.0216421642164216,1,0.210893752833914,-0.285298694292057,-0.421787505667827,0.0798048263931676
1,0.5,0.02,1,0.5,1,0.0216621662166217,1,0.2109594713896,-0.285364385618339,-0.421918942779199,0.0798747642971537
1,0.5,0.02,1,0.5,1,0.0216821682168217,1,0.211025149939526,-0.285430016920476,-0.422050299878768,0.0799446959742954
1,0.5,0.02,1,0.5,1,0.0217021702170217,1,0.211090788545606,-0.285495588293548,-0.422181577090866,0.0800146214272136
1,0.5,0.02,1,0.5,1,0.0217221722172217,1,0.211156387269437,-0.285561099832169,-0.422312774539054,0.080084540658205
1,0.5,0.02,1,0.5,1,0.0217421742174217,1,0.211221946170343,-0.285626551627662,-0.422443892340475,0.0801544536663759
1,0.5,0.02,1,0.5,1,0.0217621762176218,1,0.211287465310704,-0.285691943775727,-0.422574930621194,0.0802243604557423
1,0.5,0.02,1,0.5,1,0.0217821782178218,1,0.211352944751099,-0.285757276369465,-0.422705889502229,0.0802942610277195
1,0.5,0.02,1,0.5,1,0.0218021802180218,1,0.211418384551904,-0.285822549501664,-0.42283676910414,0.0803641553837292
1,0.5,0.02,1,0.5,1,0.0218221822182218,1,0.211483784772295,-0.28588776326338,-0.422967569544163,0.0804340435235025
1,0.5,0.02,1,0.5,1,0.0218421842184218,1,0.211549145475276,-0.285952917751148,-0.423098290950697,0.0805039254529146
1,0.5,0.02,1,0.5,1,0.0218621862186219,1,0.211614466718681,-0.286018013054062,-0.42322893343736,0.080573801170112
1,0.5,0.02,1,0.5,1,0.0218821882188219,1,0.211679748563281,-0.286083049265419,-0.423359497126376,0.0806436706779963
1,0.5,0.02,1,0.5,1,0.0219021902190219,1,0.211744991069127,-0.286148026477466,-0.423489982138007,0.080713533978511
1,0.5,0.02,1,0.5,1,0.0219221922192219,1,0.211810194295956,-0.286212944781991,-0.423620388591769,0.0807833910734617
1,0.5,0.02,1,0.5,1,0.0219421942194219,1,0.21187535830319,-0.286277804270297,-0.423750716606352,0.0808532419642856
1,0.5,0.02,1,0.5,1,0.021962196219622,1,0.211940483149743,-0.286342605032966,-0.423880966299158,0.0809230866519119
1,0.5,0.02,1,0.5,1,0.021982198219822,1,0.212005568895762,-0.286407347162315,-0.424011137791226,0.0809929251393633
1,0.5,0.02,1,0.5,1,0.022002200220022,1,0.212070615600199,-0.28647203074894,-0.424141231200309,0.0810627574280795
1,0.5,0.02,1,0.5,1,0.022022202220222,1,0.21213562332161,-0.286536655882853,-0.424271246643128,0.0811325835190571
1,0.5,0.02,1,0.5,1,0.022042204220422,1,0.212200592119685,-0.286601222655678,-0.42440118423981,0.0812024034152927
1,0.5,0.02,1,0.5,1,0.0220622062206221,1,0.21226552205193,-0.286665731155884,-0.424531044104292,0.0812722171166279
1,0.5,0.02,1,0.5,1,0.0220822082208221,1,0.212330413177294,-0.286730181474004,-0.424660826354818,0.0813420246253679
1,0.5,0.02,1,0.5,1,0.0221022102210221,1,0.212395265554069,-0.286794573699609,-0.424790531107844,0.0814118259429443
1,0.5,0.02,1,0.5,1,0.0221222122212221,1,0.212460079242163,-0.286858907924581,-0.424920158484637,0.0814816210736101
1,0.5,0.02,1,0.5,1,0.0221422142214221,1,0.212524854297686,-0.286923184235325,-0.425049708595601,0.0815514100158693
1,0.5,0.02,1,0.5,1,0.0221622162216222,1,0.212589590779417,-0.286987402722065,-0.425179181558972,0.0816211927726318
1,0.5,0.02,1,0.5,1,0.0221822182218222,1,0.212654288744918,-0.28705156347327,-0.425308577489613,0.0816909693450819
1,0.5,0.02,1,0.5,1,0.0222022202220222,1,0.212718948252924,-0.287115666579077,-0.425437896505892,0.0817607397365252
